 Data acquisition complete.
Iteration 6600: .003081538597193401
Iteration 6625: .003062586836776404
Iteration 6650: .003043751533617467
Iteration 6675: .003025031949832169
Iteration 6700: .003006427399903089
Iteration 6725: .002987937153349662
Iteration 6750: .002969560534147320
Iteration 6775: .002951296819119875
Iteration 6800: .002933145341692978
Iteration 6825: .002915105385952188
Iteration 6850: .002897176294638371
Iteration 6875: .002879357358978041
Iteration 6900: .002861647931048594
Iteration 6925: .002844047309132236
Iteration 6950: .002826554854550523
Iteration 6975: .002809169872499240
Iteration 7000: .002791891733501473
Iteration 7025: .002774719749638166
Iteration 7050: .002757653300520246
Iteration 7075: .002740691704985920
Iteration 7100: .002723834351698429
Iteration 7125: .002707080566182185
Iteration 7150: .002690429746067480
Iteration 7175: .002673881223429930
Iteration 7200: .002657434404810033
Iteration 7225: .002641088628777766
Iteration 7250: .002624843310734093
Iteration 7275: .002608697795579928
Iteration 7300: .002592651507505650
Iteration 7325: .002576703797700475
Iteration 7350: .002560854099037613
Iteration 7375: .002545101768909319
Iteration 7400: .002529446248814793
Iteration 7425: .002513886902235640
Iteration 7450: .002498423179225995
Iteration 7475: .002483054449271549
Iteration 7500: .002467780170896106
Iteration 7525: .002452599719482862
Iteration 7550: .002437512562003974
Iteration 7575: .002422518079654878
Iteration 7600: .002407615747713976
Iteration 7625: .002392804953103678
Iteration 7650: .002378085179387313
Iteration 7675: .002363455819129001
Iteration 7700: .002348916364070419
Iteration 7725: .002334466212325026
Iteration 7750: .002320104863770212
Iteration 7775: .002305831721933771
Iteration 7800: .002291646294757754
Iteration 7825: .002277547991198503
Iteration 7850: .002263536327099303
Iteration 7875: .002249610716738459
Iteration 7900: .002235770683867599
Iteration 7925: .002222015647951991
Iteration 7950: .002208345140552126
Iteration 7975: .002194758586306023
Iteration 8000: .002181255524511982
Iteration 8025: .002167835384845773
Iteration 8050: .002154497714244030
Iteration 8075: .002141241947420269
Iteration 8100: .002128067638885511
Iteration 8125: .002114974228248911
Iteration 8150: .002101961277517717
Iteration 8175: .002089028231154089
Iteration 8200: .002076174658618868
Iteration 8225: .002063400009099325
Iteration 8250: .002050703859445946
Iteration 8275: .002038085663528477
Iteration 8300: .002025545005452045
Iteration 8325: .002013081343761769
Iteration 8350: .002000694269739256
Iteration 8375: .001988383246505521
Iteration 8400: .001976147872447598
Iteration 8425: .001963987615191343
Iteration 8450: .001951902080165269
Iteration 8475: .001939890739457439
Iteration 8500: .001927953205417055
Iteration 8525: .001916088954544648
Iteration 8550: .001904297606088790
Iteration 8575: .001892578640841691
Iteration 8600: .001880931684844711
Iteration 8625: .001869356223167529
Iteration 8650: .001857851888630080
Iteration 8675: .001846418170451614
Iteration 8700: .001835054708124062
Iteration 8725: .001823760995002033
Iteration 8750: .001812536677121557
Iteration 8775: .001801381252015233
Iteration 8800: .001790294372199241
Iteration 8825: .001779275539185221
Iteration 8850: .001768324411955291
Iteration 8875: .001757440496014340
Iteration 8900: .001746623456689633
Iteration 8925: .001735872803394045
Iteration 8950: .001725188207771566
Iteration 8975: .001714569183107528
Iteration 9000: .001704015407213433
Iteration 9025: .001693526397225753
Iteration 9050: .001683101837087975
Iteration 9075: .001672741247759291
Iteration 9100: .001662444319208589
Iteration 9125: .001652210576096991
Iteration 9150: .001642039714397470
Iteration 9175: .001631931262458863
Iteration 9200: .001621884922187178
Iteration 9225: .001611900225547913
Iteration 9250: .001601976880245104
Iteration 9275: .001592114421967494
Iteration 9300: .001582312564075039
Iteration 9325: .001572570845823407
Iteration 9350: .001562888986285316
Iteration 9375: .001553266528240727
Iteration 9400: .001543703196347224
Iteration 9425: .001534198536916165
Iteration 9450: .001524752280076314
Iteration 9475: .001515363975620687
Iteration 9500: .001506033359127912
Iteration 9525: .001496759983780294
Iteration 9550: .001487543590613427
Iteration 9575: .001478383736156275
Iteration 9600: .001469280166709552
Iteration 9625: .001460232442191511
Iteration 9650: .001451240314125357
Iteration 9675: .001442303345733364
Iteration 9700: .001433421293697279
Iteration 9725: .001424593724557610
Iteration 9750: .001415820400055168
Iteration 9775: .001407100889991852
Iteration 9800: .001398434961103590
Iteration 9825: .001389822186432355
Iteration 9850: .001381262337659450
Iteration 9875: .001372754991002978
Iteration 9900: .001364299923011458
Iteration 9925: .001355896713093330
Iteration 9950: .001347545142586171
Iteration 9975: .001339244794017702
Iteration 10000: .001330995453486139
Iteration 10025: .001322796706588747
Iteration 10050: .001314648344077796
Iteration 10075: .001306549954676939
Iteration 10100: .001298501333735658
Iteration 10125: .001290502072976096
Iteration 10150: .001282551972295209
Iteration 10175: .001274650626449159
Iteration 10200: .001266797839754474
Iteration 10225: .001258993210043968
Iteration 10250: .001251236545968482
Iteration 10275: .001243527448338000
Iteration 10300: .001235865730123464
Iteration 10325: .001228250995097824
Iteration 10350: .001220683060488170
Iteration 10375: .001213161532987783
Iteration 10400: .001205686234037273
Iteration 10425: .001198256773207618
Iteration 10450: .001190872976053470
Iteration 10475: .001183534455080348
Iteration 10500: .001176241039850368
Iteration 10525: .001168992345753850
Iteration 10550: .001161788206331948
Iteration 10575: .001154628239831368
Iteration 10600: .001147512283729668
Iteration 10625: .001140439959087303
Iteration 10650: .001133411107218762
Iteration 10675: .001126425352005356
Iteration 10700: .001119482538626926
Iteration 10725: .001112582293643527
Iteration 10750: .001105724466022195
Iteration 10775: .001098908685086997
Iteration 10800: .001092134803485578
Iteration 10825: .001085402453263384
Iteration 10850: .001078711490698936
Iteration 10875: .001072061550594583
Iteration 10900: .001065452492753138
Iteration 10925: .001058883954698331
Iteration 10950: .001052355799686211
Iteration 10975: .001045867667990308
Iteration 11000: .001039419426270172
Iteration 11025: .001033010717470972
Iteration 11050: .001026641411641549
Iteration 11075: .001020311154391607
Iteration 11100: .001014019819074008
Iteration 11125: .001007767053927466
Iteration 11150: .001001552735608868
Iteration 11175: .000995376514957513
Iteration 11200: .000989238271827730
Iteration 11225: .000983137659673616
Iteration 11250: .000977074561461677
Iteration 11275: .000971048633282123
Iteration 11300: .000965059761199427
Iteration 11325: .000959107603868858
Iteration 11350: .000953192050388907
Iteration 11375: .000947312761972796
Iteration 11400: .000941469630681979
Iteration 11425: .000935662320316055
Iteration 11450: .000929890725849702
Iteration 11475: .000924154513633368
Iteration 11500: .000918453581498113
Iteration 11525: .000912787598295495
Iteration 11550: .000907156464691639
Iteration 11575: .000901559852060529
Iteration 11600: .000895997663818093
Iteration 11625: .000890469573818109
Iteration 11650: .000884975488233408
Iteration 11675: .000879515083411775
Iteration 11700: .000874088268112416
Iteration 11725: .000868694721184227
Iteration 11750: .000863334354036738
Iteration 11775: .000858006847927584
Iteration 11800: .000852712116845566
Iteration 11825: .000847449844499693
Iteration 11850: .000842219947386980
Iteration 11875: .000837022111639385
Iteration 11900: .000831856256219510
Iteration 11925: .000826722069675156
Iteration 11950: .000821619473398982
Iteration 11975: .000816548158354635
Iteration 12000: .000811508048244036
Iteration 12025: .000806498836453784
Iteration 12050: .000801520449059012
Iteration 12075: .000796572581776900
Iteration 12100: .000791655162935001
Iteration 12125: .000786767890666340
Iteration 12150: .000781910695522470
Iteration 12175: .000777083277959889
Iteration 12200: .000772285570761255
Iteration 12225: .000767517276706542
Iteration 12250: .000762778330710034
Iteration 12275: .000758068437875181
Iteration 12300: .000753387535226580
Iteration 12325: .000748735330219574
Iteration 12350: .000744111761903810
Iteration 12375: .000739516540043894
Iteration 12400: .000734949605657675
Iteration 12425: .000730410670897186
Iteration 12450: .000725899678705844
Iteration 12475: .000721416343502312
Iteration 12500: .000716960610198214
Iteration 12525: .000712532195457527
Iteration 12550: .000708131046067706
Iteration 12575: .000703756881001993
Iteration 12600: .000699409648881044
Iteration 12625: .000695089070902100
Iteration 12650: .000690795097519015
Iteration 12675: .000686527452153030
Iteration 12700: .000682286087055672
Iteration 12725: .000678070727857971
Iteration 12750: .000673881328523862
Iteration 12775: .000669717616929688
Iteration 12800: .000665579548751793
Iteration 12825: .000661466854054993
Iteration 12850: .000657379490142773
Iteration 12875: .000653317189289737
Iteration 12900: .000649279910419409
Iteration 12925: .000645267388044601
Iteration 12950: .000641279582616505
Iteration 12975: .000637316230815088
Iteration 13000: .000633377294668946
Iteration 13025: .000629462513003887
Iteration 13050: .000625571849390383
Iteration 13075: .000621705044800080
Iteration 13100: .000617862064238750
Iteration 13125: .000614042650845192
Iteration 13150: .000610246771103107
Iteration 13175: .000606474170218974
Iteration 13200: .000602724816125999
Iteration 13225: .000598998456162292
Iteration 13250: .000595295059625300
Iteration 13275: .000591614375949234
Iteration 13300: .000587956375788679
Iteration 13325: .000584320810709471
Iteration 13350: .000580707652623857
Iteration 13375: .000577116655179566
Iteration 13400: .000573547791653084
Iteration 13425: .000570000817710081
Iteration 13450: .000566475707856284
Iteration 13475: .000562972219881885
Iteration 13500: .000559490329472112
Iteration 13525: .000556029796499047
Iteration 13550: .000552590597827418
Iteration 13575: .000549172495375672
Iteration 13600: .000545775467188037
Iteration 13625: .000542399277172478
Iteration 13650: .000539043904552727
Iteration 13675: .000535709115276006
Iteration 13700: .000532394889596333
Iteration 13725: .000529100995514398
Iteration 13750: .000525827414399771
Iteration 13775: .000522573916214242
Iteration 13800: .000519340483364772
Iteration 13825: .000516126887831092
Iteration 13850: .000512933113057557
Iteration 13875: .000509758932977888
Iteration 13900: .000506604332052518
Iteration 13925: .000503469086154951
Iteration 13950: .000500353180740376
Iteration 13975: .000497256393650503
Iteration 14000: .000494178711285542
Iteration 14025: .000491119913419880
Iteration 14050: .000488079987363221
Iteration 14075: .000485058714872366
Iteration 14100: .000482056084109672
Iteration 14125: .000479071878778825
Iteration 14150: .000476106087937467
Iteration 14175: .000473158497158011
Iteration 14200: .000470229096386277
Iteration 14225: .000467317673077616
Iteration 14250: .000464424218030501
Iteration 14275: .000461548520554800
Iteration 14300: .000458690572280318
Iteration 14325: .000455850164421179
Iteration 14350: .000453027289360364
Iteration 14375: .000450221740173617
Iteration 14400: .000447433509997097
Iteration 14425: .000444662393810802
Iteration 14450: .000441908385496959
Iteration 14475: .000439171281819029
Iteration 14500: .000436451077426625
Iteration 14525: .000433747570951937
Iteration 14550: .000431060757684065
Iteration 14575: .000428390438067083
Iteration 14600: .000425736608136162
Iteration 14625: .000423099070125943
Iteration 14650: .000420477820718190
Iteration 14675: .000417872663973640
Iteration 14700: .000415283597192229
Iteration 14725: .000412710426218155
Iteration 14750: .000410153149012160
Iteration 14775: .000407611573194799
Iteration 14800: .000405085697309460
Iteration 14825: .000402575330745947
Iteration 14850: .000400080472658715
Iteration 14875: .000397600934171294
Iteration 14900: .000395136715013678
Iteration 14925: .000392687628071542
Iteration 14950: .000390253673614893
Iteration 14975: .000387834666270237
Iteration 15000: .000385430606840487
Iteration 15025: .000383041311671661
Iteration 15050: .000380666782099581
Iteration 15075: .000378306836168463
Iteration 15100: .000375961475732822
Iteration 15125: .000373630520513757
Iteration 15150: .000371313972870269
Iteration 15175: .000369011654242968
Iteration 15200: .000366723567424287
Iteration 15225: .000364449535524614
Iteration 15250: .000362189561819548
Iteration 15275: .000359943471103463
Iteration 15300: .000357711267049865
Iteration 15325: .000355492776115796
Iteration 15350: .000353288002465035
Iteration 15375: .000351096774124926
Iteration 15400: .000348919095699785
Iteration 15425: .000346754796851201
Iteration 15450: .000344603882567185
Iteration 15475: .000342466184179102
Iteration 15500: .000340341707044445
Iteration 15525: .000338230284086194
Iteration 15550: .000336131921031324
Iteration 15575: .000334046452415748
Iteration 15600: .000331973884314607
Iteration 15625: .000329914052876745
Iteration 15650: .000327866964525469
Iteration 15675: .000325832456958608
Iteration 15700: .000323810536947633
Iteration 15725: .000321801043753567
Iteration 15750: .000319803984496048
Iteration 15775: .000317819199985081
Iteration 15800: .000315846697631628
Iteration 15825: .000313886319780465
Iteration 15850: .000311938074140983
Iteration 15875: .000310001804656679
Iteration 15900: .000308077519278527
Iteration 15925: .000306165063427954
Iteration 15950: .000304264445404101
Iteration 15975: .000302375512134745
Iteration 16000: .000300498272125083
Iteration 16025: .000298632573858981
Iteration 16050: .000296778426083222
Iteration 16075: .000294935678752495
Iteration 16100: .000293104340904904
Iteration 16125: .000291284263916225
Iteration 16150: .000289475457108779
Iteration 16175: .000287677773286532
Iteration 16200: .000285891222013390
Iteration 16225: .000284115657557038
Iteration 16250: .000282351089673227
Iteration 16275: .000280597374114677
Iteration 16300: .000278854520828986
Iteration 16325: .000277122386975748
Iteration 16350: .000275400982722829
Iteration 16375: .000273690166665119
Iteration 16400: .000271989949133911
Iteration 16425: .000270300190130968
Iteration 16450: .000268620900186534
Iteration 16475: .000266951940709248
Iteration 16500: .000265293322392779
Iteration 16525: .000263644908066851
Iteration 16550: .000262006708524609
Iteration 16575: .000260378587981336
Iteration 16600: .000258760557436233
Iteration 16625: .000257152482468825
Iteration 16650: .000255554374206213
Iteration 16675: .000253966099577951
Iteration 16700: .000252387669846144
Iteration 16725: .000250818953297482
Iteration 16750: .000249259961343284
Iteration 16775: .000247710563598957
Iteration 16800: .000246170771603715
Iteration 16825: .000244640456266154
Iteration 16850: .000243119629274702
Iteration 16875: .000241608162852458
Iteration 16900: .000240106068794432
The program took 5.00 seconds in total and executed 16917 iterations.
